ReqId,ReqAddr,RefTraceCycle,ReqBusLatency,RespBusLatency,ReplcLatency,LatencyMinusRepl,TotLatency,WcReqLatency,WcRespLatency,WcReplcLatency,WcLatency,WcLatencyMinsRepl,AverageLatency
603,3713557272,0,2,11,0,13,13,97,88,22,108,108,21
582,3713556888,0,1,22,11,12,23,97,88,22,108,108,21
559,3713555928,0,2,11,0,13,13,97,88,22,108,108,21
613,3713557592,0,1,22,11,12,23,97,88,22,108,108,21
615,3713557720,0,4,11,0,15,15,97,88,22,108,108,21
612,3713557528,0,2,22,11,13,24,97,88,22,108,108,21
614,3713557656,0,1,11,0,12,12,97,88,22,108,108,21
617,3713557848,0,4,22,11,15,26,97,88,22,108,108,21
616,3713557784,0,1,11,0,12,12,97,88,22,108,108,21
609,3713557400,0,2,22,11,13,24,97,88,22,108,108,21
621,3713558104,0,4,11,0,15,15,97,88,22,108,108,20
618,3713557912,0,1,22,11,12,23,97,88,22,108,108,20
620,3713558040,0,1,11,0,12,12,97,88,22,108,108,20
623,3713558232,0,4,22,11,15,26,97,88,22,108,108,20
622,3713558168,0,1,11,0,12,12,97,88,22,108,108,20
624,3713558296,0,1,33,11,23,34,97,88,22,108,108,20
625,3713558360,0,4,11,0,15,15,97,88,22,108,108,20
629,3713558616,0,10,22,11,21,32,97,88,22,108,108,21
626,3713558424,0,1,11,0,12,12,97,88,22,108,108,20
567,3713556440,0,4,22,11,15,26,97,88,22,108,108,21
628,3713558552,0,17,11,0,28,28,97,88,22,108,108,21
637,3713558936,0,9,94,11,92,103,97,94,22,108,108,21
638,3713559000,0,7,51,0,58,58,97,94,22,108,108,21
639,3713559064,0,43,50,0,93,93,97,94,22,108,108,21
630,3713558680,0,1,77,0,78,78,97,94,22,108,108,21
640,3713559128,0,7,22,11,18,29,97,94,22,108,108,21
631,3713558744,0,4,11,0,15,15,97,94,22,108,108,21
634,3713558808,0,1,22,11,12,23,97,94,22,108,108,21
642,3713559256,0,3,11,0,14,14,97,94,22,108,108,21
636,3713558872,0,4,22,11,15,26,97,94,22,108,108,21
641,3713559192,0,2,11,0,13,13,97,94,22,108,108,21
643,3713559320,0,2,22,11,13,24,97,94,22,108,108,21
644,3713559384,0,1,11,0,12,12,97,94,22,108,108,21
645,3713559448,0,2,22,11,13,24,97,94,22,108,108,21
585,3713556952,0,4,11,0,15,15,97,94,22,108,108,21
648,3713559640,0,4,22,11,15,26,97,94,22,108,108,21
647,3713559576,0,1,11,0,12,12,97,94,22,108,108,21
649,3713559704,0,2,22,11,13,24,97,94,22,108,108,21
650,3713559768,0,0,11,0,11,11,97,94,22,108,108,21
652,3713559896,0,0,22,11,11,22,97,94,22,108,108,21
651,3713559832,0,2,11,0,13,13,97,94,22,108,108,21
611,3713557464,0,3,22,11,14,25,97,94,22,108,108,21
659,3713560152,0,4,11,0,15,15,97,94,22,108,108,21
653,3713559960,0,2,22,11,13,24,97,94,22,108,108,21
657,3713560088,0,1,11,0,12,12,97,94,22,108,108,21
664,3713560216,0,1,55,11,45,56,97,94,22,108,108,21
666,3713560280,0,4,11,0,15,15,97,94,22,108,108,21
678,3713560472,0,9,33,11,31,42,97,94,22,108,108,21
646,3713559512,0,4,44,11,37,48,97,94,22,108,108,21
689,3713560728,0,43,50,0,93,93,97,94,22,108,108,21
691,3713560792,0,7,51,0,58,58,97,94,22,108,108,21
692,3713560856,0,43,50,0,93,93,97,94,22,108,108,21
693,3713560920,0,7,51,0,58,58,97,94,22,108,108,22
684,3713560600,0,2,44,11,35,46,97,94,22,108,108,22
686,3713560664,0,0,11,0,11,11,97,94,22,108,108,22
670,3713560344,0,1,22,11,12,23,97,94,22,108,108,22
674,3713560408,0,4,11,0,15,15,97,94,22,108,108,22
654,3713560024,0,0,22,11,11,22,97,94,22,108,108,22
697,3713561176,0,1,11,0,12,12,97,94,22,108,108,22
696,3713561112,0,2,22,11,13,24,97,94,22,108,108,22
699,3713561304,0,4,11,0,15,15,97,94,22,108,108,22
694,3713560984,0,14,22,11,25,36,97,94,22,108,108,22
698,3713561240,0,1,11,0,12,12,97,94,22,108,108,22
680,3713560536,0,8,22,11,19,30,97,94,22,108,108,22
700,3713561368,0,2,11,0,13,13,97,94,22,108,108,22
701,3713561432,0,4,22,11,15,26,97,94,22,108,108,22
705,3713561688,0,1,11,0,12,12,97,94,22,108,108,22
619,3713557976,0,4,22,11,15,26,97,94,22,108,108,22
627,3713558488,0,4,11,0,15,15,97,94,22,108,108,21
708,3713561816,0,0,22,11,11,22,97,94,22,108,108,21
695,3713561048,0,16,11,0,27,27,97,94,22,108,108,22
707,3713561752,0,2,22,11,13,24,97,94,22,108,108,22
715,3713561944,0,4,11,0,15,15,97,94,22,108,108,21
712,3713561880,0,1,22,11,12,23,97,94,22,108,108,21
704,3713561624,0,2,55,11,46,57,97,94,22,108,108,22
726,3713562136,0,1,11,0,12,12,97,94,22,108,108,22
728,3713562200,0,4,11,0,15,15,97,94,22,108,108,22
733,3713562264,0,1,22,11,12,23,97,94,22,108,108,22
736,3713562328,0,4,11,0,15,15,97,94,22,108,108,22
740,3713562392,0,2,22,11,13,24,97,94,22,108,108,22
742,3713562456,0,4,11,0,15,15,97,94,22,108,108,22
702,3713561496,0,2,22,11,13,24,97,94,22,108,108,22
753,3713562712,0,4,11,0,15,15,97,94,22,108,108,22
719,3713562008,0,1,22,11,12,23,97,94,22,108,108,22
752,3713562648,0,1,11,0,12,12,97,94,22,108,108,21
755,3713562840,0,4,22,11,15,26,97,94,22,108,108,21
754,3713562776,0,1,11,0,12,12,97,94,22,108,108,21
757,3713562968,0,4,22,11,15,26,97,94,22,108,108,21
756,3713562904,0,1,11,0,12,12,97,94,22,108,108,21
747,3713562520,0,1,22,11,12,23,97,94,22,108,108,21
761,3713563224,0,4,11,0,15,15,97,94,22,108,108,21
758,3713563032,0,1,22,11,12,23,97,94,22,108,108,21
760,3713563160,0,1,11,0,12,12,97,94,22,108,108,21
765,3713563352,0,4,22,11,15,26,97,94,22,108,108,21
763,3713563288,0,1,11,0,12,12,97,94,22,108,108,21
767,3713563480,0,4,22,11,15,26,97,94,22,108,108,21
766,3713563416,0,1,11,0,12,12,97,94,22,108,108,21
703,3713561560,0,2,22,11,13,24,97,94,22,108,108,21
771,3713563736,0,4,22,0,26,26,97,94,22,108,108,21
770,3713563672,0,1,22,11,12,23,97,94,22,108,108,21
773,3713563864,0,4,11,0,15,15,97,94,22,108,108,21
772,3713563800,0,1,44,11,34,45,97,94,22,108,108,21
777,3713563992,0,4,11,0,15,15,97,94,22,108,108,21
776,3713563928,0,2,22,11,13,24,97,94,22,108,108,21
768,3713563544,0,1,11,0,12,12,97,94,22,108,108,21
721,3713562072,0,4,22,11,15,26,97,94,22,108,108,21
781,3713564248,0,4,11,0,15,15,97,94,22,108,108,21
778,3713564056,0,53,22,11,64,75,97,94,22,108,108,22
780,3713564184,0,1,11,0,12,12,97,94,22,108,108,22
783,3713564376,0,4,22,11,15,26,97,94,22,108,108,22
782,3713564312,0,1,11,0,12,12,97,94,22,108,108,21
785,3713564504,0,4,22,11,15,26,97,94,22,108,108,21
784,3713564440,0,1,11,0,12,12,97,94,22,108,108,21
749,3713562584,0,4,22,11,15,26,97,94,22,108,108,21
789,3713564760,0,4,11,0,15,15,97,94,22,108,108,21
786,3713564568,0,1,22,11,12,23,97,94,22,108,108,21
788,3713564696,0,1,11,0,12,12,97,94,22,108,108,21
791,3713564888,0,4,22,11,15,26,97,94,22,108,108,21
790,3713564824,0,1,11,0,12,12,97,94,22,108,108,21
793,3713565016,0,4,22,11,15,26,97,94,22,108,108,21
792,3713564952,0,1,11,0,12,12,97,94,22,108,108,21
759,3713563096,0,4,22,11,15,26,97,94,22,108,108,21
797,3713565272,0,4,11,0,15,15,97,94,22,108,108,21
794,3713565080,0,1,22,11,12,23,97,94,22,108,108,21
796,3713565208,0,1,11,0,12,12,97,94,22,108,108,21
798,3713565336,0,1,33,11,23,34,97,94,22,108,108,21
799,3713565400,0,4,11,0,15,15,97,94,22,108,108,21
801,3713565464,0,1,44,11,34,45,97,94,22,108,108,21
802,3713565528,0,4,11,0,15,15,97,94,22,108,108,21
808,3713565784,0,4,22,11,15,26,97,94,22,108,108,21
803,3713565592,0,31,11,0,42,42,97,94,22,108,108,21
806,3713565720,0,1,22,11,12,23,97,94,22,108,108,21
810,3713565912,0,4,11,0,15,15,97,94,22,108,108,21
805,3713565656,0,17,22,11,28,39,97,94,22,108,108,22
809,3713565848,0,1,11,0,12,12,97,94,22,108,108,21
812,3713566040,0,4,22,11,15,26,97,94,22,108,108,22
811,3713565976,0,1,11,0,12,12,97,94,22,108,108,21
769,3713563608,0,4,22,11,15,26,97,94,22,108,108,21
816,3713566296,0,4,11,0,15,15,97,94,22,108,108,21
813,3713566104,0,1,22,11,12,23,97,94,22,108,108,21
779,3713564120,0,28,11,0,39,39,97,94,22,108,108,22
815,3713566232,0,1,11,0,12,12,97,94,22,108,108,21
817,3713566360,0,1,33,22,12,34,97,94,22,108,108,22
818,3713566424,0,4,11,0,15,15,97,94,22,108,108,22
819,3713566488,0,1,11,0,12,12,97,94,22,108,108,21
820,3713566552,0,4,22,11,15,26,97,94,22,108,108,21
787,3713564632,0,4,11,0,15,15,97,94,22,108,108,21
823,3713566744,0,4,22,11,15,26,97,94,22,108,108,21
824,3713566808,0,4,11,0,15,15,97,94,22,108,108,21
825,3713566872,0,1,33,11,23,34,97,94,22,108,108,21
826,3713566936,0,4,11,0,15,15,97,94,22,108,108,21
827,3713567000,0,1,22,11,12,23,97,94,22,108,108,21
828,3713567064,0,4,11,0,15,15,97,94,22,108,108,21
821,3713566616,0,5,22,11,16,27,97,94,22,108,108,21
833,3713567320,0,4,33,0,37,37,97,94,22,108,108,22
832,3713567256,0,1,22,11,12,23,97,94,22,108,108,22
836,3713567448,0,4,11,0,15,15,97,94,22,108,108,22
835,3713567384,0,1,22,11,12,23,97,94,22,108,108,22
839,3713567576,0,2,11,0,13,13,97,94,22,108,108,21
829,3713567128,0,17,22,11,28,39,97,94,22,108,108,22
838,3713567512,0,2,11,0,13,13,97,94,22,108,108,22
795,3713565144,0,4,22,11,15,26,97,94,22,108,108,22
843,3713567832,0,4,11,0,15,15,97,94,22,108,108,21
840,3713567640,0,1,22,11,12,23,97,94,22,108,108,21
842,3713567768,0,1,11,0,12,12,97,94,22,108,108,21
845,3713567960,0,4,22,11,15,26,97,94,22,108,108,21
844,3713567896,0,1,11,0,12,12,97,94,22,108,108,21
847,3713568088,0,4,22,11,15,26,97,94,22,108,108,21
846,3713568024,0,1,11,0,12,12,97,94,22,108,108,21
814,3713566168,0,4,22,11,15,26,97,94,22,108,108,21
851,3713568344,0,4,11,0,15,15,97,94,22,108,108,21
848,3713568152,0,1,22,11,12,23,97,94,22,108,108,21
850,3713568280,0,1,11,0,12,12,97,94,22,108,108,21
853,3713568472,0,4,22,11,15,26,97,94,22,108,108,21
852,3713568408,0,1,11,0,12,12,97,94,22,108,108,21
854,3713568536,0,1,33,11,23,34,97,94,22,108,108,21
855,3713568600,0,4,11,0,15,15,97,94,22,108,108,21
860,3713568856,0,4,22,11,15,26,97,94,22,108,108,21
857,3713568664,0,1,11,0,12,12,97,94,22,108,108,21
859,3713568792,0,1,22,11,12,23,97,94,22,108,108,21
862,3713568984,0,4,11,0,15,15,97,94,22,108,108,21
861,3713568920,0,1,44,11,34,45,97,94,22,108,108,21
865,3713569112,0,4,11,0,15,15,97,94,22,108,108,21
864,3713569048,0,1,22,11,12,23,97,94,22,108,108,21
822,3713566680,0,5,11,0,16,16,97,94,22,108,108,21
831,3713567192,0,10,22,11,21,32,97,94,22,108,108,21
867,3713569176,0,53,11,0,64,64,97,94,22,108,108,22
870,3713569368,0,4,22,11,15,26,97,94,22,108,108,22
869,3713569304,0,1,11,0,12,12,97,94,22,108,108,22
872,3713569496,0,4,22,11,15,26,97,94,22,108,108,22
871,3713569432,0,1,11,0,12,12,97,94,22,108,108,22
874,3713569624,0,4,22,11,15,26,97,94,22,108,108,22
873,3713569560,0,1,11,0,12,12,97,94,22,108,108,21
841,3713567704,0,4,22,11,15,26,97,94,22,108,108,22
878,3713569880,0,4,11,0,15,15,97,94,22,108,108,21
875,3713569688,0,1,22,11,12,23,97,94,22,108,108,21
877,3713569816,0,1,11,0,12,12,97,94,22,108,108,21
880,3713570008,0,4,22,11,15,26,97,94,22,108,108,21
879,3713569944,0,1,11,0,12,12,97,94,22,108,108,21
882,3713570136,0,4,22,11,15,26,97,94,22,108,108,21
881,3713570072,0,1,11,0,12,12,97,94,22,108,108,21
849,3713568216,0,4,22,11,15,26,97,94,22,108,108,21
887,3713570392,0,4,22,0,26,26,97,94,22,108,108,21
885,3713570328,0,1,22,11,12,23,97,94,22,108,108,21
889,3713570520,0,4,11,0,15,15,97,94,22,108,108,21
888,3713570456,0,1,22,11,12,23,97,94,22,108,108,21
891,3713570648,0,4,11,0,15,15,97,94,22,108,108,21
890,3713570584,0,2,44,11,35,46,97,94,22,108,108,21
883,3713570200,0,1,11,0,12,12,97,94,22,108,108,21
897,3713570904,0,4,22,11,15,26,97,94,22,108,108,21
892,3713570712,0,1,11,0,12,12,97,94,22,108,108,21
895,3713570840,0,1,22,11,12,23,97,94,22,108,108,21
858,3713568728,0,4,11,0,15,15,97,94,22,108,108,21
899,3713571032,0,4,22,11,15,26,97,94,22,108,108,21
901,3713571160,0,4,11,0,15,15,97,94,22,108,108,21
898,3713570968,0,1,22,11,12,23,97,94,22,108,108,21
900,3713571096,0,1,11,0,12,12,97,94,22,108,108,21
868,3713569240,0,28,22,11,39,50,97,94,22,108,108,21
905,3713571416,0,4,11,0,15,15,97,94,22,108,108,21
902,3713571224,0,1,22,11,12,23,97,94,22,108,108,21
904,3713571352,0,1,11,0,12,12,97,94,22,108,108,21
907,3713571544,0,4,22,11,15,26,97,94,22,108,108,21
876,3713569752,0,4,11,0,15,15,97,94,22,108,108,21
906,3713571480,0,1,33,11,23,34,97,94,22,108,108,21
908,3713571608,0,1,11,0,12,12,97,94,22,108,108,21
909,3713571672,0,4,22,11,15,26,97,94,22,108,108,21
913,3713571928,0,6,11,0,17,17,97,94,22,108,108,21
910,3713571736,0,1,22,11,12,23,97,94,22,108,108,21
912,3713571864,0,4,11,0,15,15,97,94,22,108,108,21
915,3713572056,0,4,22,11,15,26,97,94,22,108,108,21
914,3713571992,0,1,11,0,12,12,97,94,22,108,108,21
918,3713572184,0,4,22,11,15,26,97,94,22,108,108,21
917,3713572120,0,1,11,0,12,12,97,94,22,108,108,21
884,3713570264,0,4,22,11,15,26,97,94,22,108,108,21
923,3713572440,0,4,33,0,37,37,97,94,22,108,108,21
921,3713572376,0,1,22,11,12,23,97,94,22,108,108,21
926,3713572568,0,4,11,0,15,15,97,94,22,108,108,21
924,3713572504,0,1,22,11,12,23,97,94,22,108,108,21
928,3713572696,0,2,11,0,13,13,97,94,22,108,108,21
919,3713572248,0,1,22,11,12,23,97,94,22,108,108,21
927,3713572632,0,2,11,0,13,13,97,94,22,108,108,21
894,3713570776,0,4,22,11,15,26,97,94,22,108,108,21
932,3713572952,0,4,11,0,15,15,97,94,22,108,108,21
929,3713572760,0,1,22,11,12,23,97,94,22,108,108,21
931,3713572888,0,1,11,0,12,12,97,94,22,108,108,21
934,3713573080,0,4,22,11,15,26,97,94,22,108,108,21
933,3713573016,0,1,11,0,12,12,97,94,22,108,108,21
936,3713573208,0,4,22,11,15,26,97,94,22,108,108,21
935,3713573144,0,1,11,0,12,12,97,94,22,108,108,21
941,3713573464,0,4,33,11,26,37,97,94,22,108,108,21
937,3713573272,0,1,11,0,12,12,97,94,22,108,108,21
903,3713571288,0,4,22,11,15,26,97,94,22,108,108,21
940,3713573400,0,1,11,0,12,12,97,94,22,108,108,21
942,3713573528,0,1,22,11,12,23,97,94,22,108,108,21
943,3713573592,0,4,11,0,15,15,97,94,22,108,108,21
945,3713573720,0,4,22,11,15,26,97,94,22,108,108,21
944,3713573656,0,1,11,0,12,12,97,94,22,108,108,21
911,3713571800,0,4,22,11,15,26,97,94,22,108,108,21
949,3713573976,0,4,11,0,15,15,97,94,22,108,108,21
946,3713573784,0,1,22,11,12,23,97,94,22,108,108,21
948,3713573912,0,1,11,0,12,12,97,94,22,108,108,21
950,3713574040,0,1,44,11,34,45,97,94,22,108,108,21
951,3713574104,0,4,11,0,15,15,97,94,22,108,108,21
953,3713574168,0,1,22,11,12,23,97,94,22,108,108,21
954,3713574232,0,4,11,0,15,15,97,94,22,108,108,21
920,3713572312,0,4,22,11,15,26,97,94,22,108,108,21
959,3713574488,0,4,11,0,15,15,97,94,22,108,108,21
956,3713574296,0,53,22,11,64,75,97,94,22,108,108,21
958,3713574424,0,1,11,0,12,12,97,94,22,108,108,21
961,3713574616,0,4,22,11,15,26,97,94,22,108,108,21
960,3713574552,0,1,11,0,12,12,97,94,22,108,108,21
963,3713574744,0,4,22,11,15,26,97,94,22,108,108,21
962,3713574680,0,1,11,0,12,12,97,94,22,108,108,21
930,3713572824,0,4,22,11,15,26,97,94,22,108,108,21
967,3713575000,0,4,11,0,15,15,97,94,22,108,108,21
964,3713574808,0,1,22,11,12,23,97,94,22,108,108,21
966,3713574936,0,1,22,0,23,23,97,94,22,108,108,21
968,3713575064,0,1,22,11,12,23,97,94,22,108,108,21
970,3713575128,0,4,11,0,15,15,97,94,22,108,108,21
971,3713575192,0,1,22,11,12,23,97,94,22,108,108,21
972,3713575256,0,4,11,0,15,15,97,94,22,108,108,21
938,3713573336,0,4,22,11,15,26,97,94,22,108,108,21
976,3713575512,0,4,11,0,15,15,97,94,22,108,108,21
973,3713575320,0,2,22,11,13,24,97,94,22,108,108,21
975,3713575448,0,1,11,0,12,12,97,94,22,108,108,21
978,3713575640,0,4,22,11,15,26,97,94,22,108,108,21
977,3713575576,0,1,11,0,12,12,97,94,22,108,108,21
979,3713575704,0,1,44,11,34,45,97,94,22,108,108,21
980,3713575768,0,4,11,0,15,15,97,94,22,108,108,21
986,3713576024,0,4,22,11,15,26,97,94,22,108,108,21
982,3713575832,0,1,11,0,12,12,97,94,22,108,108,21
985,3713575960,0,1,22,11,12,23,97,94,22,108,108,21
988,3713576152,0,4,11,0,15,15,97,94,22,108,108,21
947,3713573848,0,4,22,11,15,26,97,94,22,108,108,21
987,3713576088,0,1,11,0,12,12,97,94,22,108,108,21
990,3713576280,0,4,22,11,15,26,97,94,22,108,108,21
989,3713576216,0,1,11,0,12,12,97,94,22,108,108,21
957,3713574360,0,28,22,11,39,50,97,94,22,108,108,21
994,3713576536,0,4,11,0,15,15,97,94,22,108,108,21
991,3713576344,0,1,22,11,12,23,97,94,22,108,108,21
993,3713576472,0,1,11,0,12,12,97,94,22,108,108,21
996,3713576664,0,4,22,11,15,26,97,94,22,108,108,21
995,3713576600,0,1,11,0,12,12,97,94,22,108,108,21
997,3713576728,0,1,33,11,23,34,97,94,22,108,108,21
998,3713576792,0,4,11,0,15,15,97,94,22,108,108,21
1000,3713576856,0,1,22,11,12,23,97,94,22,108,108,21
1003,3713577048,0,17,11,0,28,28,97,94,22,108,108,21
965,3713574872,0,4,22,11,15,26,97,94,22,108,108,21
1002,3713576984,0,31,11,0,42,42,97,94,22,108,108,21
1005,3713577176,0,4,33,11,26,37,97,94,22,108,108,21
1007,3713577304,0,4,11,0,15,15,97,94,22,108,108,21
1004,3713577112,0,1,22,11,12,23,97,94,22,108,108,21
1006,3713577240,0,1,11,0,12,12,97,94,22,108,108,21
974,3713575384,0,4,22,11,15,26,97,94,22,108,108,21
1012,3713577560,0,4,22,0,26,26,97,94,22,108,108,21
1010,3713577496,0,1,22,11,12,23,97,94,22,108,108,21
1015,3713577688,0,4,11,0,15,15,97,94,22,108,108,21
1013,3713577624,0,1,22,11,12,23,97,94,22,108,108,21
1017,3713577816,0,4,11,0,15,15,97,94,22,108,108,21
1008,3713577368,0,31,22,11,42,53,97,94,22,108,108,21
1016,3713577752,0,2,11,0,13,13,97,94,22,108,108,21
983,3713575896,0,4,22,11,15,26,97,94,22,108,108,21
1021,3713578072,0,4,11,0,15,15,97,94,22,108,108,21
1018,3713577880,0,1,22,11,12,23,97,94,22,108,108,21
1020,3713578008,0,1,11,0,12,12,97,94,22,108,108,21
1023,3713578200,0,4,22,11,15,26,97,94,22,108,108,21
1022,3713578136,0,1,11,0,12,12,97,94,22,108,108,21
1025,3713578328,0,4,22,11,15,26,97,94,22,108,108,21
1024,3713578264,0,1,11,0,12,12,97,94,22,108,108,21
1030,3713578584,0,4,33,11,26,37,97,94,22,108,108,21
1026,3713578392,0,1,11,0,12,12,97,94,22,108,108,21
1029,3713578520,0,1,22,11,12,23,97,94,22,108,108,21
1032,3713578712,0,4,11,0,15,15,97,94,22,108,108,21
